"timestamp","system_cpu_percent","system_memory_used_bytes","system_memory_free_bytes","backend_pid","backend_alive","backend_cpu_seconds","backend_working_set_bytes","backend_private_memory_bytes","backend_thread_count"
"2026-08-16T03:52:33.1586077+07:00","22.82","14168051712","2722926592","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:34.1743194+07:00","38.15","14184296448","2706681856","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:35.1905901+07:00","30.96","14177005568","2713972736","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:36.2025713+07:00","25.7","14190698496","2700279808","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:37.2159484+07:00","19.9","14208708608","2682269696","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:38.2370464+07:00","29","14203904000","2687074304","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:39.2528302+07:00","24.16","14220668928","2670309376","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:40.2695973+07:00","26.79","14240776192","2650202112","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:41.2877618+07:00","31.55","14283378688","2607599616","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:42.3074771+07:00","40","14315208704","2575769600","16632","True","5.59375","95838208","104128512","12"
"2026-08-16T03:52:43.3200781+07:00","27.72","14310731776","2580246528","16632","True","5.59375","95838208","104128512","12"
